crop_type,soil_type,region,nitrogen_kg_per_acre,phosphorus_kg_per_acre,potassium_kg_per_acre,irrigation_mm_per_week,soil_ph,organic_carbon_pct,avg_temp_c,rainfall_mm_season,sowing_density_kg_per_acre,pesticide_applications,canopy_health_index,yield_quintal_per_acre
Rice,Black,West,72.98150646429448,10.274043406658468,78.5024783960775,32.042418196521076,6.767520757571012,1.4660088003172935,21.349989231258903,1512.3168945529617,39.49230106849326,1,70.14284354307905,63.64077250440341
Sugarcane,Alluvial,West,105.79917913845983,49.59722281662199,76.38616418028239,56.68155775341522,7.370757916723026,1.685987768515744,34.5242556361855,1231.5535937583647,29.680445508636566,0,80.687451805549,928.6759597767867
Maize,Alluvial,West,111.93529180543068,26.22842737738104,71.6258024342005,50.256025961617695,8.02213948515465,0.6197969297852041,35.128678229810205,679.3939656458599,32.75582152654363,0,57.49543687083003,39.66320832915951
Sugarcane,Alluvial,East,135.9586062987172,11.075698401945996,71.89946691947519,23.62134725851223,5.849081462445421,0.21075344717600722,16.760718035123354,1028.6091660314084,15.63863068873816,4,66.59051319770295,708.944673189498
Sugarcane,Red,Central,78.90251970356331,53.35570140912121,45.77392843509981,34.25199247834008,8.328126449608888,1.174848116224869,21.556650591200146,385.1254345720314,28.56518055052783,4,72.90400491386204,560.3758800769289
Rice,Alluvial,South,96.75608936057563,24.344005214379873,44.856200431771015,33.963173920515885,8.197641358574431,1.3724480627493163,17.364648089651574,273.22253364407504,35.158852347474514,4,75.18801035939651,33.83618006694361
Rice,Sandy,North,100.99845258523442,72.97450669672605,67.40575200382776,30.643090999270257,6.467519529755177,0.6173676929053205,24.17150033993889,418.0241205973674,14.391749469871277,1,67.7995263329178,45.74184764478064
Sugarcane,Laterite,West,63.68633966204466,50.136651866733565,29.827955854056377,3.4839328539703263,8.41884975530769,1.741849688495878,15.118429849705809,1588.1025630076435,19.077004103747914,3,62.173765131622666,610.5192168815302
Cotton,Black,West,27.535556341825625,24.64295768040254,69.49396455841897,42.75566977020374,8.088834517926806,0.46821960633183546,33.004926906561636,611.5569613114067,8.329168291930287,5,50.55768401041543,14.816804268476766
Rice,Sandy,Central,20.59162966871465,78.5389207781069,24.06161483326486,43.876236556798425,5.140270881031078,1.4818506934006408,24.923391273086608,1740.9481157860937,43.62792774914284,5,66.53104493807565,48.16458135567524
Cotton,Laterite,South,137.0575582565935,48.250909662778085,71.53750897545518,29.051088983080003,5.147399584148845,1.6020962237733165,27.288713158755176,741.2620202203996,41.14489275336325,4,82.70073316356903,22.267459525937173
Maize,Laterite,East,48.032455153134094,21.583052048846266,47.87596538499564,54.09437798277252,7.475496027130571,0.47341484347458906,32.08021335379619,855.5281558797175,11.41128209859603,0,74.34276418606385,39.89588802942668
Sugarcane,Alluvial,East,108.23565298227898,46.20695191183518,69.02477193608826,59.03533005637919,7.742851888926117,1.0021501388454264,31.383448959678304,1499.2717347817909,38.79378840044087,2,68.73761325619087,895.9412943531981
Rice,Laterite,South,100.78664701014874,77.15443407561695,44.51999484982942,48.77476795244622,5.8704042189886225,0.24487490412138016,22.237231064075388,558.3103384758056,28.202835372337525,5,70.08705834244519,50.78371765419011
Sugarcane,Red,West,75.94863074367265,39.694716158955316,52.59025302430569,55.6717837819539,6.745578271001579,1.2270226016180381,33.003649282527604,1655.0453022375114,43.68719019980803,4,66.90646923960614,954.5197070753217
Sugarcane,Sandy,East,136.68906321808873,39.77418583263166,74.87502911218529,29.250160719348667,6.887369457838792,1.0743668629533552,29.73742345399601,1245.4931010076045,26.8507633427498,0,65.20796612043759,972.4503211221972
Wheat,Red,West,117.77622339707307,42.2788705557359,39.27485766156693,54.85447725165221,6.55958516221397,1.4452350053911676,20.017937579807885,299.40011608997105,15.650217765462646,5,73.05983031897202,49.09445526631028
Wheat,Laterite,East,23.18380488148421,29.60724858081422,25.42004716284526,56.10160818137358,5.241928502143898,1.002044252521636,15.672795868343067,1730.5910060631297,39.68122732131708,2,65.48815039072926,27.585667003947194
Maize,Black,South,128.73717026993586,21.324852913055608,16.36862369243721,37.41402616215488,5.766136357387337,0.766214819190927,32.391754162600535,659.9714342356506,42.708010396833245,0,75.71025732101074,50.02788738231853
Wheat,Alluvial,Central,90.97983452024671,50.524939235789844,51.29853445593508,9.043267521900628,7.850787587007397,0.41867484184393366,18.809891061114083,571.1373918717896,27.634860797583766,0,58.74181813944211,31.059136731698395
Rice,Alluvial,East,68.58270047159856,72.5940137702286,52.77595842380084,9.138460483835022,5.255804096363724,0.2817177876964214,17.59013704550374,1637.1718323219766,23.084951826105268,2,61.59974910863582,39.034263161889584
Maize,Sandy,West,121.7638519116349,61.501081933099364,53.44935765388134,28.33835046371079,7.1774922824343115,1.0461312429482175,24.6694420846992,720.6334050417938,36.67863457863144,5,50.29881418853598,55.58184163599747
Sugarcane,Laterite,East,116.04918815047772,16.7331185346286,12.601628453067374,44.134830456365066,7.219553699877095,1.6702145017297163,36.199512583081884,1356.2658565179095,11.113986394889627,3,76.4062987860356,811.8650728416873
Sugarcane,Black,South,63.48235330165287,38.059428323879956,11.919084083377873,30.083652514789417,8.347715464392898,1.4256077263620879,31.517571246334278,254.65176242432238,39.179955970146594,2,58.09541256762401,512.8766566914454
Wheat,Laterite,Central,157.6254420097034,10.370711593385145,72.67919140370489,47.99098934365086,8.456079339350767,0.8289930817489701,33.355417476354525,1673.6712798051635,39.85001911437725,3,54.92772895502138,30.89081799133176
Sugarcane,Alluvial,South,110.81918813964546,31.55582701209535,58.68513882577555,46.18730587302816,8.307648840795807,1.7739614270099675,21.207527913225114,854.7415933150631,18.94545166011958,1,72.64720114358308,804.4501421677543
Wheat,Alluvial,Central,104.80915974354511,56.85636148298601,17.932204559064694,12.216487332589196,6.894625023472967,0.49440012193984517,34.206194356009235,485.766571682556,8.417780681372804,0,77.6460593601205,39.95691735384942
Cotton,Red,East,29.78325088744809,30.316399844370714,15.224575561888408,7.965868415809871,5.14621502774648,1.796206328659495,24.553751668635954,1769.9923292627898,8.363069365469375,2,62.8387687929827,12.465431859711764
Sugarcane,Laterite,North,59.104629248263244,68.83908233666165,21.329990986400198,42.350071843599295,5.970552141790433,0.5682172459495863,37.52615361005953,1386.8379605375028,44.18810543817778,1,74.03297394435049,818.4415664095334
Sugarcane,Sandy,North,82.57636032570181,43.41689494784981,66.48432860426345,19.222827040316492,6.664234402322824,0.4691497625863914,28.10434643548544,1469.5380968604272,36.87565106390191,5,62.41372235784608,908.0210205364106
Rice,Laterite,Central,108.2875986033547,56.84177139879597,60.61602194205269,55.88381364913411,5.136919447887663,1.5733316815144787,28.94338440963223,1001.3204015059719,21.272407983251348,1,87.57798852826507,60.01855214371943
Sugarcane,Black,East,91.7869083022529,71.87056562970383,54.70572322940064,52.110464783935186,5.129840663071464,0.9501656287707774,36.048051842783295,1301.5766595975063,40.908348229649626,1,53.99258015225814,798.742601420989
Wheat,Sandy,South,126.82461068599477,57.79672160545959,54.8553550974859,27.07428310686855,6.134080695034353,1.6269721611961019,36.8132442798875,665.4057816431971,41.01393140457683,2,74.28945078692098,52.115878135648515
Maize,Red,Central,56.75947974550626,72.81283429998308,70.121170660722,34.83034946742627,6.355706534285556,1.3968643945058568,15.405865205375973,1028.9503943358623,41.60410210814553,2,77.01441746957471,50.50308253369193
Maize,Sandy,West,118.3019793395478,66.56457491477127,33.342111685418985,50.826236629174254,7.032955299255137,0.45076805391161656,20.346526945541953,808.9762634197692,26.564903442463567,3,69.74116114556813,59.032408561097576
Rice,Alluvial,West,134.32358656476276,49.69449717760733,32.55610145462687,52.282151772775954,8.265001773308688,0.3950788463008852,29.12763582036977,880.1915778775219,38.35656653359216,0,74.07902539846775,49.97532975175226
Wheat,Alluvial,West,127.10699658161346,30.806317001223206,39.77987807703615,33.41845994489294,6.369119264024623,0.9148265049547022,15.08313137947271,206.85533963478377,9.392552848702227,5,55.16384126155373,47.21902076364347
Cotton,Alluvial,North,127.91852184232468,30.86996832559493,79.27732084649693,58.31478919467986,5.168317024349765,1.0984717415331564,22.303196146961763,1497.3582226231272,13.919672413932076,1,68.83954665108597,16.119541774127846
Rice,Sandy,North,144.39098801670315,71.27317629008493,48.842925982175146,31.2581194942947,6.8901526817638565,0.877142599940461,19.51522012411457,548.715118486345,31.401217721825326,3,70.05225855006991,51.826906838029956
Cotton,Alluvial,West,31.78499594726853,13.771896081695127,48.283079453281566,2.4664596699795682,6.252868567219814,0.5391820152499711,27.03997328302878,957.6984482226019,11.848560340217752,5,59.083472487116055,13.7240249138766
Maize,Sandy,North,117.60681999237443,75.90057936677768,66.67156504806567,33.76170999193196,8.1538625162363,0.5480486522901693,28.738201502153377,1254.3061145961449,9.603343082952646,0,49.74724164884245,39.904532883857904
Rice,Laterite,West,155.61494815630454,32.89418601345243,22.464514958951582,46.620414001481834,6.510243241301234,1.015854426847427,19.34733243302361,255.10824070455413,12.009892312360048,2,72.19917045475896,50.54878047973307
Sugarcane,Alluvial,North,100.31109098243535,61.72097418693838,38.378070572846646,59.096109180041,6.126290971871375,0.2228789760662938,27.33689464958136,747.8865992893718,24.813524851496183,3,65.9792113105089,815.6582507470368
Wheat,Sandy,South,50.42428367781497,33.10208268462138,54.895368433456646,6.322114664644403,7.5335808984521595,0.9023170808839203,24.124692679798045,622.1207804335704,26.067536858873414,0,63.09018534233933,35.039958276811454
Cotton,Alluvial,West,159.8255328083898,76.73109724632124,79.16117378942403,26.43223180182261,6.7263853183991955,0.2531601096602266,37.79212237004734,412.5677462522827,42.2622522576833,3,77.49583252529902,19.817533262891068
Cotton,Alluvial,West,44.454820995007054,12.553182110970805,20.812871768865524,35.19899261008224,6.942846779397342,1.5970158688340768,16.497363560409553,1501.4705330127933,23.606261041324835,4,72.21692534958531,15.069914231716929
Rice,Red,West,66.9780776324803,34.732321364822155,41.64187461587335,52.88781571780488,5.532235954063328,1.1921785535985634,34.33575974153237,1066.604342709559,27.032207341776342,0,72.4337254059347,51.011471498773474
Rice,Black,West,44.088706378403494,70.72227329190709,73.39072614734228,42.95339907120501,6.313174475505197,0.45630139287713906,37.98806250034803,930.0259726795398,38.20003518569214,5,75.6631718006632,50.6391535753123
Wheat,Black,North,85.03180162500955,29.18395773958816,60.787174787681316,13.874776027192418,5.16248421053765,1.4297068036708385,27.456609543148613,411.9734249939853,38.14429271700524,2,75.02647817538572,47.27614388490464
Sugarcane,Alluvial,Central,78.64264134553416,29.293363361529305,52.96461660364389,51.56335104749204,7.6420757985126615,0.9881861380321029,30.65316906182092,1022.5562600565139,20.08337837455477,5,48.39144597224818,737.1456496654237
Sugarcane,Laterite,South,88.7737255114802,72.91262712480314,27.99758541114446,39.85459727743764,5.8595358197973555,1.0171306469071273,17.942787112386167,627.82747656475,34.80916649872632,1,76.64570625139218,787.3693264030976
Rice,Alluvial,North,149.91767600776015,68.14075772208099,23.10475139344655,53.70941499498484,5.421805163000534,0.6098036514762648,23.068908764729674,402.5389710392245,40.77697382765913,0,75.43236727211858,44.23972783246974
Wheat,Black,Central,86.96541401679151,17.403983670747245,36.19486054721442,50.062432512555816,7.0632921077618365,0.8300102878079529,19.174262447334264,1042.9252740454717,38.46556206068897,3,68.28825736872453,37.67411800169244
Wheat,Red,North,92.04768566991018,50.61259369085427,27.857553445106067,7.755748949529586,7.028003791525395,1.6050462823189928,28.416378389800393,1290.8566019440607,20.14899854768437,2,67.0588022406404,39.506834172157184
Wheat,Red,East,144.13549482858554,25.63766318379479,66.5933129201776,57.628238222101714,6.105291493253412,0.4355206996481057,36.66805291515341,290.8377054916732,35.379598857798435,3,62.61641689731004,47.233404990159045
Sugarcane,Laterite,East,134.48611916207653,25.05967902354006,60.449239945523445,27.257785499601685,8.368229122800232,1.1979313576193993,15.680653074750834,289.93368574736866,35.29752567598344,5,49.309961284445336,488.7325255541814
Sugarcane,Black,West,53.56108437156219,53.07827908324937,68.46386846190364,58.953150085939924,7.224324587023194,0.5470389116978464,26.372261405266237,1381.7331114263745,16.95493015175665,5,73.36436606574607,873.6479551662608
Wheat,Laterite,North,21.80963373203903,18.670631491550886,21.975761749314977,11.220428315251542,8.242378603241796,0.9116869922191879,31.64181635797401,530.8082165549647,32.78045382964157,0,61.62153980762095,28.177830566897203
Cotton,Laterite,North,108.12994290828715,42.88453007020832,31.697855085879844,47.59908274881009,6.05208489157966,1.052833982764173,24.90426381785516,445.82004661472115,11.253075577517166,0,72.03974871862705,21.245991582575474
Wheat,Black,East,138.2789753372528,27.907521398401602,63.79860240822766,18.293496045174034,6.9313107074714315,0.3948635693524132,27.39400332180883,1739.4238529437885,18.14348526295712,2,73.44566810691366,33.11585461354117
Rice,Black,East,97.39901576545601,69.77457308041502,21.448389159279323,2.6883182007036033,6.447322551011887,0.3256165476595291,25.418401168822946,487.99548238148043,9.048787625816596,0,71.05359871890667,35.01577411656176
Maize,Red,West,49.56476880179832,48.81459626576924,20.192353998555227,59.64242551254294,6.44649173128412,0.9744947958910761,28.742271647082752,1295.3707748150466,12.844306155634502,5,55.702655122206025,42.71961070798287
Cotton,Red,West,123.78971269454296,25.057618188313064,36.81412163764464,18.212119226220903,5.167185626855016,0.8549498196331831,16.5772890045819,1503.9739255897452,11.938504306379023,3,66.71000735597224,13.701008944962627
Sugarcane,Alluvial,North,113.7354995655778,74.85259569052637,23.05058215658175,4.831155285282853,5.768727356928897,1.673592597513289,27.576279415293875,726.0876760029449,43.0305866873431,0,68.35582938149548,759.7096156651163
Wheat,Red,Central,99.1045552371974,67.60275712847262,15.52318606274429,51.62983117528507,8.042639072286866,1.316793911533861,26.770945097322624,940.9224205663368,14.061645579689461,3,71.38300372411229,39.84408770506769
Wheat,Alluvial,East,140.86706436293773,28.570456125613955,31.89421671884947,25.92121790283701,7.974493554720382,1.6349000881979296,19.18266558516423,1086.6611068682269,10.683535068606156,4,71.24453522811909,34.336870252722655
Rice,Red,Central,129.7939294114646,77.27356354628783,71.29196605278815,34.58714565235308,5.367843034599017,1.6852872560679324,27.299265270318095,520.9232562515723,35.75956220777297,4,78.61090969857301,55.218941446759885
Rice,Sandy,Central,113.51329279918924,28.741724199943228,13.95730500477277,59.09062158892011,5.063518166925735,0.23050484642459657,25.652433092475494,673.6056903913907,31.995024541871913,5,51.045596286338686,34.803505839667736
Sugarcane,Red,North,113.06621366325056,30.485018543288348,49.62735845062101,28.84254438110145,5.357160193743754,1.6077778287164899,28.64306447576817,1740.933141438734,31.535317864254434,3,81.22104579385454,916.7133435260971
Cotton,Laterite,East,112.70836880175848,37.017434801334446,49.41027187399678,4.025910776066288,7.235804902098392,1.7335615341328618,27.967983239766358,637.6882103201618,41.001730518644045,3,66.17066368182755,21.098452219510566
Rice,Black,East,93.52306428831895,21.536365431819725,47.158839255442956,41.47116773894915,5.8393801700714345,0.9242287470592656,24.305533888795374,1499.7087105932383,32.65885920060208,0,68.92229301131874,56.16702718190449
Sugarcane,Sandy,East,84.94903025013858,58.09112970989375,45.385610611052975,42.635969613385356,7.669184742248407,1.2175802028993417,32.96609652138412,1056.2080146549552,32.726108597462755,5,54.16039049321185,707.3525130278715
Maize,Sandy,South,119.34406432982075,49.01361280794556,11.206552883195076,11.652494176337466,5.020402006670166,0.753563718046601,23.22148729266415,1233.1603978732237,24.907277821828536,4,61.369808498667275,40.20710795312645
Maize,Sandy,East,105.46922740583236,72.61237370863462,13.321583254245173,32.72471511475228,7.505204048448962,0.3578521215877739,25.914356718087284,931.6016774392172,28.930264484412486,4,64.46241103816384,46.27424763947397
Maize,Laterite,East,88.59727872207603,26.861265795257324,45.78449088589597,22.153256188987708,8.10236771133445,0.6201676621620504,24.807433431072628,1141.2680769094654,36.340239502293336,5,59.9834893595911,38.46228302586134
Wheat,Laterite,North,37.73258954754583,21.916162061943957,77.78164908991415,2.995295024290008,5.15682266066753,0.3288706433540135,26.175060262524354,1064.1593682845073,21.28722316129268,4,48.49548251667833,27.988439528801077
Sugarcane,Red,South,118.27003041144317,35.10363748756708,38.55830463540245,18.696145565534213,8.035882285097605,0.9788653229870137,33.404206962376605,971.0470581211218,9.334046368317026,2,54.24873362752406,618.9945933727088
Wheat,Sandy,North,110.43979988091516,20.227607845566208,43.06287337454063,54.571956414458484,8.212540839684111,1.2457391540834597,31.322214724378664,1484.5460359056058,23.77918721390047,3,72.37530921103715,33.42311151104095
Wheat,Sandy,Central,67.9147796362905,76.23057197166271,78.74441807356239,18.014840720103443,6.875440525118647,0.2083618152164501,15.971471952302089,1608.3406684386955,21.945134241665954,5,49.46215856516934,30.76623930974456
Rice,Red,West,69.88524327011075,60.22126878085859,64.53793838050088,13.383788129514109,5.995850511329037,0.5661817606647555,26.375302252556253,608.8849866281903,14.725422939972255,0,71.26640372258727,40.59580076634642
Rice,Alluvial,South,54.54113377893532,65.73341582544143,63.90768929823594,56.454770905154916,6.969849521756753,0.3180296385234931,17.869337005759007,417.3678919243887,34.2247350184543,0,80.08926411321168,46.27209767389281
Wheat,Alluvial,South,154.66813589110265,62.363053636046175,45.33148129278403,22.939609253335828,6.0870533716437905,1.7451882186784307,31.774886395468457,1497.9500892676003,37.76628580562198,2,94.17469063049582,42.87275769084557
Wheat,Black,North,140.42819080162116,26.99734223408808,72.85388572388385,56.43354333664778,8.266234706792494,1.4849780121761933,37.693969008459824,539.0343145362806,13.86674188180281,3,60.9846709927829,40.26463401971094
Cotton,Alluvial,South,98.54686411771036,19.84596466141656,50.68234137751459,52.814061990219926,6.902711112663945,0.24958242632101443,29.232446716555472,1585.9627523768645,25.804872613574197,5,73.03658889275545,17.55350025679592
Sugarcane,Black,Central,76.23144051819199,40.06035081066142,55.9688128133049,28.2278700074803,7.79546552030075,1.502380579299728,23.736813509824756,364.16275514079587,20.06667730305252,1,62.84361402134735,674.7843339591733
Wheat,Alluvial,North,123.15553691749926,68.0313385242137,65.12888642045434,23.09769971747552,7.13489571891958,1.5236197239747868,16.66322825093858,345.60646988645874,29.014864752090336,1,82.94302536915566,50.59651742292298
Rice,Sandy,North,93.88194465763961,33.13607300205379,38.46094160735451,8.26307717879236,6.00942536385814,1.488383614536472,22.649092812286575,490.6381094949801,11.475961184353375,1,73.57399870400667,39.459010590234996
Maize,Alluvial,Central,156.61914474811596,10.669405955982004,76.72891991802283,11.436988329147049,6.750454042521964,1.6054708424833406,27.081706267191805,218.95498308494723,42.56255250724933,1,71.94648828047006,54.58366844710884
Sugarcane,Laterite,East,27.717165949101638,56.20424914850293,79.16050629943555,13.946590916481469,8.079619659869072,0.9494815468378941,35.25974487381269,1396.2174076663525,10.355014939850516,0,50.36557875241818,568.0519907776155
Cotton,Black,North,24.800002767486518,24.004414959721487,51.099648243873595,28.22123363144754,6.340055326279361,0.5830614927480009,26.798850358807307,835.4399606299119,38.43342636548937,3,60.49369802805018,19.36308772223756
Cotton,Alluvial,East,99.60554251627227,47.9984613674148,25.543877108075566,22.326806244977334,6.19466142657106,1.5927167770691244,37.64192487434627,1712.4748248674923,15.199331462990639,5,67.80194981630862,15.547185837269916
Maize,Laterite,West,48.45909117644695,11.041603501793322,64.2431412127807,48.023059494756936,8.34750663681653,1.5354349487883658,23.49082917401433,784.5095296983137,36.52311453933103,2,64.01173583318959,40.768277690335466
Maize,Sandy,South,104.60258289702695,45.619489893510405,32.549702243596315,17.80055760810463,6.169213403945414,0.6395349884388764,15.011302022380653,1324.7960015359233,18.437130451399504,2,67.83063864310819,39.870901469857415
Wheat,Laterite,South,129.39922399660483,37.55259400370467,50.39724511122092,25.471182038024082,8.008253768504126,1.1291508419109952,29.458381418886518,1293.0020901329679,37.221837938789136,4,61.791258158301375,33.475244410113234
Sugarcane,Sandy,West,39.3353665658822,71.62883908878902,16.069246432082274,7.362445412252409,5.62398252054441,1.0911016680536345,20.040199281566572,719.5375002991124,41.8803708470015,0,57.40500844080086,622.7351254268077
Sugarcane,Red,East,81.6851513865339,60.5269659610821,66.51734935211054,16.273198454273235,7.771037367270953,0.9800455436501978,20.607046665161732,1628.2346381533255,42.61959282471646,5,68.57838712959975,745.8395959820292
Wheat,Laterite,Central,116.41339168290973,12.52197084320269,77.13608712094741,46.98120832609302,7.15355577620503,1.1737799131584514,15.400722037443387,836.6024872783081,39.95173891529356,1,78.51854525601823,44.45425565842132
Cotton,Alluvial,South,136.74089989421597,65.26656776471788,16.595506724355303,42.426024956520536,5.420688025586238,0.3343514732417162,27.22386211107892,1082.2071279930306,23.73775818794151,0,59.70018312218639,16.897339312407677
Wheat,Sandy,South,89.48817260509001,65.38592180629624,61.21193423128045,24.133221991387952,5.223808079588168,0.9274300802816007,20.692678808307523,837.1134978278436,23.863179669717933,3,64.10697769653835,43.93933989672982
Cotton,Laterite,North,48.861502166843024,56.43866838331804,70.25872044953226,34.64839218386503,6.044075530813681,0.6477950706161162,37.86867556710618,896.5468916468839,43.24210838991895,0,59.39579047053093,15.986003037767997
Sugarcane,Black,West,102.01189578198861,75.05077151325634,17.6654353590852,27.500018574783006,7.301096037861412,0.2037962592327995,34.22011220417842,287.5069102462392,40.976760955339756,2,85.18655803436332,684.7341874786242
Wheat,Black,East,83.63238962149993,66.22774693662953,27.275752869444247,53.71323292361562,6.26039804467891,1.0306797013785418,31.587371479330155,696.3220289566125,25.942544221913973,4,64.44609395034402,49.570261212891786
Maize,Laterite,South,128.06955978062803,25.322906522136797,37.43098736385369,23.681445085421615,5.949033250672792,0.7835260181226367,23.139505850581493,1717.3329804439775,22.723353785409387,4,71.83551840443468,38.4966185202541
Wheat,Alluvial,West,97.78064898841272,36.70821195170258,68.57322321947504,43.32686883620585,7.036524105253003,0.889980689392253,16.646734132566987,1530.3038818423306,11.485751743125448,0,74.46500680667819,36.06957199968797
Maize,Sandy,South,59.119198295860315,34.49462557054612,44.540188585213315,13.111748602513433,8.333941747067685,0.37816101150055914,30.385685580110618,1608.2765239108398,21.3747129586686,4,49.80862566108156,27.469959478162362
Sugarcane,Black,North,125.61500876096635,45.343547150758255,19.5874311779146,26.04582707050392,5.426484562314378,1.0089928514992055,15.512934502853872,1340.547753286639,25.42831626893884,1,61.1853598017683,712.5159249088687
Wheat,Alluvial,East,92.48458181467436,76.75995341383448,27.945974132596216,31.759885317253513,7.256034591299103,0.6322014411800057,25.15682108492473,1245.1953869080053,38.73420045371732,1,64.68413318973097,36.8206588050169
Rice,Black,East,44.85651731896585,53.091885791346826,42.716448860904734,6.278807418029344,8.193407540603244,0.20093131870317454,16.213717706330783,1637.7432065688304,19.989674256267293,2,45.977227680049545,30.94438977552541
Sugarcane,Sandy,East,98.83012523987924,31.905734159409015,12.748497230865397,35.24510854613404,6.8938516085063615,1.448017600347064,27.87327902900905,1060.5798957326326,19.195937772393783,2,75.1145104018925,849.1471529093867
Rice,Black,East,152.7648083784222,75.9062416869807,54.169794827845436,34.47989935973697,8.374651980228435,1.2045418436742188,27.869462870629185,1665.540746871393,8.977429092911288,1,59.43634351361331,53.25370178096904
Wheat,Red,Central,118.77227653128305,59.0190030980788,11.772532749030777,9.52517352077374,7.092631028345408,1.04466560459677,27.204159137153255,864.3081954856405,9.465134900302708,3,69.9474165196355,40.64877462806374
Maize,Sandy,South,61.83247060411705,28.625636643740236,64.66099409908816,59.91897071488766,7.354107141633408,1.195291144091252,31.435503144237096,1156.1838220012787,37.89786328467336,3,53.45517498706448,48.65401891834646
Maize,Alluvial,South,119.52224454100013,73.45589381615605,61.36956562538336,5.549597298529698,7.769480100116527,0.7178665202916639,20.247571928240983,954.6807924121467,14.073738628525632,0,55.72029548166506,38.318027436612454
Cotton,Laterite,East,59.56488354030505,34.09490284619359,70.58079943808542,53.71820931085621,5.699032536549314,0.3968587252252226,20.569873117540936,230.47591699628995,43.7568573443545,1,61.93010464742044,18.167689763458142
Rice,Black,North,95.97643725577666,46.13478929091389,21.03989183522106,29.49093879965356,6.960672369937257,0.7710832310207374,24.571755806706186,518.3343138357952,10.226181554537757,1,77.1918258880849,43.11546247047945
Sugarcane,Laterite,North,93.7234069302574,43.54559919828253,52.1809647670234,13.36229767005015,7.149922001161986,1.4622056379714243,31.16372382940095,1684.577032437473,37.83239567131125,3,55.40136676880857,817.909014221881
Maize,Alluvial,East,54.634723047652514,74.6541611309431,64.671930851073,6.767923912038176,5.4205168275478535,1.173225649957535,17.685306949493174,1156.9604110749638,12.25859291786492,1,70.8628198161091,36.87140858993246
Rice,Alluvial,East,68.70336798317453,28.596435158068907,46.10241464132609,41.965206780631576,6.594291293728738,1.4659883980601758,35.375419835302694,274.5089845869213,31.491169788448115,4,77.97601664019655,49.16286166285065
Sugarcane,Laterite,West,151.90540367004638,33.33147228064189,19.15630289089843,45.267024915128786,7.697374297680184,1.643650418275882,20.800878082070607,1747.5611834399444,36.00085566272696,4,59.304049406936336,879.7961033292474
Sugarcane,Sandy,North,55.08379509816071,56.2112128336117,16.924793167398942,40.40644095742457,5.1424718151597375,0.599451801512715,17.94139931292188,1684.8006698833917,16.366464699382227,0,66.09567535940857,654.9503110291272
Maize,Sandy,Central,132.14378610833802,72.0630992039581,52.4128185558879,25.192252331819596,6.447222025421391,1.6630847243254072,28.776406992227372,1339.185350570214,28.755662385934798,3,67.8881944731052,57.42535530296214
Wheat,Laterite,East,113.4318812016996,18.041886346819744,44.8325325791738,10.354421942029582,5.510011753409443,1.260158450192253,21.338388097008867,653.0384135384979,36.88695777721581,2,72.0578677576811,41.9273371177466
Maize,Red,North,94.56807855360702,24.691846323381817,75.06920957125052,47.37227417556579,5.615120091415774,1.097245112626346,24.401544560682556,671.962452281648,14.318776949398305,1,75.16508327404871,51.652700388912805
Maize,Alluvial,South,39.25208172512288,76.36241377389607,68.36885397162897,52.27382826380509,6.794010801082692,1.0051352320508566,16.40563518728782,1584.404844314836,27.331382771401962,0,75.34016092808626,39.313349588958395
Wheat,Black,South,48.63990537889289,64.41079730831014,60.66244341576703,23.512254354382783,5.103186365958123,0.9499523346658154,25.694173592173325,296.9565345455442,27.707603075674037,2,56.949182840761495,40.581342168854434
Cotton,Laterite,East,45.05686730265655,34.22488372415181,78.76777323831396,50.47305350551427,6.4873485241572055,0.3182366896339739,21.984992046404766,579.7770708615521,36.405312081409946,4,70.93024040647872,20.157497344210498
Sugarcane,Black,East,102.15119625632533,35.03443656557398,58.622747846623966,38.13601411008564,5.0899680640449905,0.28742468623836503,18.905908939837197,466.2394199487402,21.373796798443063,0,74.4225756973984,607.228383965161
Wheat,Red,East,156.27364754058692,42.86737094664348,16.465391358937467,31.61869906006836,8.239460364373713,0.7295604279732633,23.88524069093704,1346.1265166647572,31.876080640465986,0,61.953036494972444,31.18683704327803
Cotton,Alluvial,East,142.81349678849926,57.16596498268858,15.429408425517513,36.636317751016584,8.090338885198225,0.5256881728935674,32.711545101184115,810.8128890593468,43.15110367201352,0,62.65287604758556,15.223022256432593
Wheat,Red,Central,23.535263610140817,49.27287732559562,67.11084353869566,6.465055228936977,5.7407337921931525,0.3385784708932411,32.56395361222193,1665.5176501352714,34.23024462987445,5,63.236998160568156,26.00366951171521
Cotton,Black,Central,58.321727424728515,64.32839667489182,35.24925085221498,7.523941132938619,5.2303152887131175,0.23909962876401566,23.29117763757224,1484.6610745571945,8.663456412192206,1,34.01497632237267,11.955539746193292
Maize,Alluvial,East,42.016044251183104,13.791675424609906,74.69986505936417,43.60223198613669,5.877224795587215,1.7654206405888428,37.40742578630571,1775.4527981555827,13.582275980500842,5,64.18809613076245,35.912430330156106
Wheat,Alluvial,Central,156.59489786570623,67.33285197606187,18.27732045360323,58.196825370227856,5.099371686422743,0.5393503594834863,17.89538170512648,678.3983098091715,22.731100138695872,1,75.40042375399642,42.27659592681003
Sugarcane,Red,Central,52.985432843694106,14.063594622672596,23.9150908354669,30.468248484005272,7.571760787338212,1.7755038198934454,34.6592691048123,959.8801049878796,22.96206069002924,3,70.26984907850094,665.9344045330192
